victory,player_back_hero,player_back_level,player_back_items,player_back_meta,player_front_hero,player_front_level,player_front_items,player_front_meta,player_right_hero,player_right_level,player_right_items,player_right_meta,player_left_hero,player_left_level,player_left_items,player_left_meta,enemy_back_hero,enemy_back_level,enemy_back_items,enemy_back_meta,enemy_front_hero,enemy_front_level,enemy_front_items,enemy_front_meta,enemy_right_hero,enemy_right_level,enemy_right_items,enemy_right_meta,enemy_left_hero,enemy_left_level,enemy_left_items,enemy_left_meta,partyTimestamp,season,json,difficulty
FALSE,medusa,3,61@59@60,,cyclops,3,61@12@1,,wizard,3,60@6@59,,druid,3,60@151@2,,cupid,3,22@124@20,,berserker,3,16@125@115,,berserker,3,16@59@115,,bard,3,6@110@6,,1746925854685,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""medusa"",""level"":3,""items"":[""61"",""59"",""60""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""cyclops"",""level"":3,""items"":[""61"",""12"",""1""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""wizard"",""level"":3,""items"":[""60"",""6"",""59""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""60"",""151"",""2""],""meta"":{}},""meta"":{""rerollSpent"":8,""rerollTimes"":7,""leftoverGold"":1,""leftoverItems"":[119,122]},""timestamp"":1746925830303},""enemyParty"":{""left"":{""xp"":0,""skin"":2,""id"":""bard"",""level"":3,""items"":[""6"",""110"",""6""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":10,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":2,""id"":""cupid"",""level"":3,""items"":[""22"",""124"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""125"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""59"",""115""],""meta"":{}},""timestamp"":1746644263856,""playerId"":""76561198132945661""},""result"":false}",2
TRUE,medusa,3,21@18@14,,cyclops,3,12@17@117,,wukong,3,62@32@6,,druid,3,60@18@1,,cupid,3,22@124@20,,berserker,3,16@125@115,,berserker,3,16@59@115,,bard,3,6@110@6,,1746926318895,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""medusa"",""level"":3,""items"":[""21"",""18"",""14""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""cyclops"",""level"":3,""items"":[""12"",""17"",""117""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""wukong"",""level"":3,""items"":[""62"",""32"",""6""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""60"",""18"",""1""],""meta"":{}},""meta"":{""rerollSpent"":8,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746926283840},""enemyParty"":{""left"":{""xp"":0,""skin"":2,""id"":""bard"",""level"":3,""items"":[""6"",""110"",""6""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":10,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":2,""id"":""cupid"",""level"":3,""items"":[""22"",""124"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""125"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""59"",""115""],""meta"":{}},""timestamp"":1746644263856,""playerId"":""76561198132945661""},""result"":true}",1
FALSE,cleric,3,,,paladin,3,30@16@30,,biomancer,3,13@12@11,"bioMut,2:0@bioRegion,0:1",wizard,3,21@21@21,,imp,3,37@20@20,,paladin,3,126@2,,archer,3,16@11@62,,cleric,2,111@20@37,,1746927182569,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""cleric"",""level"":3,""items"":[],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""30"",""16"",""30""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""13"",""12"",""11""],""meta"":{""bioMut"":2,""bioRegion"":0}},""left"":{""xp"":0,""skin"":0,""id"":""wizard"",""level"":3,""items"":[""21"",""21"",""21""],""meta"":{}},""meta"":{""rerollSpent"":15,""rerollTimes"":11,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746927161785},""enemyParty"":{""left"":{""xp"":4,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""111"",""20"",""37""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":6,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""imp"",""level"":3,""items"":[""37"",""20"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""126"",""2""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""archer"",""level"":3,""items"":[""16"",""11"",""62""],""meta"":{}},""timestamp"":1746836422419,""playerId"":""76561198088299364""},""result"":false}",2
TRUE,oni,3,23@11@10,,ronin,3,8@1@82,,ronin,3,5@82@117,,wukong,2,82@11@86,,plaguedoctor,3,20@24,,oni,2,13@13@125,,wukong,3,117@5@8,,oni,2,11,,1746937438646,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""oni"",""level"":3,""items"":[""23"",""11"",""10""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""8"",""1"",""82""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""5"",""82"",""117""],""meta"":{}},""left"":{""xp"":3,""skin"":0,""id"":""wukong"",""level"":2,""items"":[""82"",""11"",""86""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":5,""leftoverGold"":8,""leftoverItems"":[]}},""enemyParty"":{""back"":{""xp"":0,""skin"":0,""id"":""plaguedoctor"",""level"":3,""items"":[""20"",""24""],""meta"":{}},""front"":{""xp"":4,""skin"":0,""id"":""oni"",""level"":2,""items"":[""13"",""13"",""125""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""wukong"",""level"":3,""items"":[""117"",""5"",""8""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""oni"",""level"":2,""items"":[""11""],""meta"":{}},""meta"":{""rerollSpent"":14,""rerollTimes"":11,""leftoverGold"":7,""leftoverItems"":[]}},""result"":true}",1
FALSE,archer,3,60@63@10,,deepcultist,3,153@54@152,,champ,3,15@6@15,,paladin,3,112@35@22,,lich,3,22@6@1,,plaguedoctor,3,124@18@3,,slayer,3,24@3@11,,cleric,3,20@3@79,,1746941287709,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""archer"",""level"":3,""items"":[""60"",""63"",""10""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""153"",""54"",""152""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""champ"",""level"":3,""items"":[""15"",""6"",""15""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""112"",""35"",""22""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":9,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746941256059},""enemyParty"":{""left"":{""xp"":0,""skin"":1,""id"":""cleric"",""level"":3,""items"":[""20"",""3"",""79""],""meta"":{}},""meta"":{""rerollSpent"":4,""rerollTimes"":4,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""22"",""6"",""1""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""plaguedoctor"",""level"":3,""items"":[""124"",""18"",""3""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""slayer"",""level"":3,""items"":[""24"",""3"",""11""],""meta"":{}},""timestamp"":1746753191216,""playerId"":""76561198142638513""},""result"":false}",1
FALSE,lich,3,152@111@24,,sharkmancer,3,56@6@59,,sharkmancer,2,15@30,,imp,3,112@8@35,,cupid,3,6@37@79,,deepcultist,3,126@60@18,,sharkmancer,3,56@60@11,,rogue,3,11@11@17,,1746940269779,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""152"",""111"",""24""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""sharkmancer"",""level"":3,""items"":[""56"",""6"",""59""],""meta"":{}},""right"":{""xp"":3,""skin"":0,""id"":""sharkmancer"",""level"":2,""items"":[""15"",""30""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""imp"",""level"":3,""items"":[""112"",""8"",""35""],""meta"":{}},""meta"":{""rerollSpent"":14,""rerollTimes"":11,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746940245859},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""11"",""11"",""17""],""meta"":{}},""meta"":{""rerollSpent"":5,""rerollTimes"":4,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""6"",""37"",""79""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""126"",""60"",""18""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""sharkmancer"",""level"":3,""items"":[""56"",""60"",""11""],""meta"":{}},""timestamp"":1746799670772,""playerId"":""76561198085065863""},""result"":false}",1
TRUE,huntress,3,115@31@8,,thesun,3,125@17@61,,plaguedoctor,3,18@53@21,,bard,3,110@18@6,,berserker,3,151@16@22,,druid,3,117@79@2,,medusa,3,59@126@110,,imp,3,6@63@5,,1746943072786,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""huntress"",""level"":3,""items"":[""115"",""31"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""thesun"",""level"":3,""items"":[""125"",""17"",""61""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""plaguedoctor"",""level"":3,""items"":[""18"",""53"",""21""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""bard"",""level"":3,""items"":[""110"",""18"",""6""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746943043781},""enemyParty"":{""left"":{""xp"":0,""skin"":1,""id"":""imp"",""level"":3,""items"":[""6"",""63"",""5""],""meta"":{}},""meta"":{""rerollSpent"":9,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""16"",""22""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""117"",""79"",""2""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""medusa"",""level"":3,""items"":[""59"",""126"",""110""],""meta"":{}},""timestamp"":1746900534314,""playerId"":""76561198039229388""},""result"":true}",3
TRUE,druid,1,20,,druid,3,8@2@86,,ronin,3,10@12@10,,biomancer,3,53@22@21,"bioMut,1:0@bioRegion,0:1",oni,3,23@11@10,,ronin,3,8@1@82,,ronin,3,5@82@117,,wukong,2,82@11@86,,1746964759124,,"{""playerParty"":{""back"":{""xp"":3,""skin"":1,""id"":""druid"",""level"":1,""items"":[""20""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""8"",""2"",""86""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""10"",""12"",""10""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""53"",""22"",""21""],""meta"":{""bioMut"":1,""bioRegion"":0}},""meta"":{""rerollSpent"":15,""rerollTimes"":12,""leftoverGold"":0,""leftoverItems"":[20,35]},""timestamp"":1746964745968},""enemyParty"":{""back"":{""xp"":0,""skin"":0,""id"":""oni"",""level"":3,""items"":[""23"",""11"",""10""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""8"",""1"",""82""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""5"",""82"",""117""],""meta"":{}},""left"":{""xp"":3,""skin"":0,""id"":""wukong"",""level"":2,""items"":[""82"",""11"",""86""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":5,""leftoverGold"":8,""leftoverItems"":[]},""playerId"":""76561198795969094""},""result"":true}",1
FALSE,rogue,3,16@62@11,,berserker,3,125@6@117,,bard,2,21@79@5,,bard,2,82@32@20,,artificer,3,2@35@124,,cyclops,1,3,,bard,3,123@111@35,,medusa,3,23@6@3,,1746970081423,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""16"",""62"",""11""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""berserker"",""level"":3,""items"":[""125"",""6"",""117""],""meta"":{}},""right"":{""xp"":2,""skin"":0,""id"":""bard"",""level"":2,""items"":[""21"",""79"",""5""],""meta"":{}},""left"":{""xp"":1,""skin"":0,""id"":""bard"",""level"":2,""items"":[""82"",""32"",""20""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":8,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746970058214},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""23"",""6"",""3""],""meta"":{}},""meta"":{""rerollSpent"":23,""rerollTimes"":13,""leftoverGold"":2,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""artificer"",""level"":3,""items"":[""2"",""35"",""124""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":1,""items"":[""3""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""bard"",""level"":3,""items"":[""123"",""111"",""35""],""meta"":{}},""timestamp"":1746892040561,""playerId"":""76561198335318619""},""result"":false}",1
TRUE,berserker,3,151@3@35,,oni,3,54@79@11,,archer,3,59@152@30,,druid,3,117@16@61,,huntress,3,152@24,,thesun,3,61@2@16,,biomancer,3,3@21@8,"bioMut,1:0@bioRegion,0:1",sharkmancer,3,30@18@31,,1746972271623,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""3"",""35""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""oni"",""level"":3,""items"":[""54"",""79"",""11""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""archer"",""level"":3,""items"":[""59"",""152"",""30""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""117"",""16"",""61""],""meta"":{}},""meta"":{""rerollSpent"":8,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746972243648},""enemyParty"":{""left"":{""xp"":0,""skin"":1,""id"":""sharkmancer"",""level"":3,""items"":[""30"",""18"",""31""],""meta"":{}},""meta"":{""rerollSpent"":9,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":1,""id"":""huntress"",""level"":3,""items"":[""152"",""24""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""thesun"",""level"":3,""items"":[""61"",""2"",""16""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""3"",""21"",""8""],""meta"":{""bioMut"":1,""bioRegion"":0}},""timestamp"":1746814236179,""playerId"":""76561198045112884""},""result"":true}",2
TRUE,medusa,3,6@152@8,,viking,3,117@3@1,,coolboy,3,62@125@22,,druid,3,60@18@125,,cupid,3,79@21@56,,deepcultist,3,61@53@37,,ronin,3,18@23@5,,slayer,3,60@126@56,,1746972838715,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""medusa"",""level"":3,""items"":[""6"",""152"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""117"",""3"",""1""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""coolboy"",""level"":3,""items"":[""62"",""125"",""22""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""60"",""18"",""125""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":10,""leftoverGold"":0,""leftoverItems"":[126]},""timestamp"":1746972824290},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""slayer"",""level"":3,""items"":[""60"",""126"",""56""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":7,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""79"",""21"",""56""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""deepcultist"",""level"":3,""items"":[""61"",""53"",""37""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""18"",""23"",""5""],""meta"":{}},""timestamp"":1746720481155,""playerId"":""76561198085065863""},""result"":true}",2
TRUE,berserker,3,151@62@24,,knight,3,23@23@3,,imp,3,24@8@125,,druid,3,117@125@24,,cleric,3,21@8@22,,rogue,3,11@151@12,,druid,2,17,,biomancer,3,13@60@13,"bioMut,3:0@bioRegion,0:1",1746973523549,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""62"",""24""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""knight"",""level"":3,""items"":[""23"",""23"",""3""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""imp"",""level"":3,""items"":[""24"",""8"",""125""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""117"",""125"",""24""],""meta"":{}},""meta"":{""rerollSpent"":9,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746973504271},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""13"",""60"",""13""],""meta"":{""bioMut"":3,""bioRegion"":0}},""meta"":{""rerollSpent"":19,""rerollTimes"":13,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cleric"",""level"":3,""items"":[""21"",""8"",""22""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""11"",""151"",""12""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":2,""items"":[""17""],""meta"":{}},""timestamp"":1746674223903,""playerId"":""76561198079717168""},""result"":true}",3
FALSE,huntress,2,18@153@61,,knight,3,3@24@23,,wukong,3,153@152@24,,druid,3,60@6@8,,cleric,3,24@114@86,,rogue,3,13@12@125,,biomancer,3,22@21,"bioMut,1:0@bioRegion,0:1",biomancer,2,,"bioMut,0:0@bioRegion,0:1",1746976082367,,"{""playerParty"":{""back"":{""xp"":1,""skin"":1,""id"":""huntress"",""level"":2,""items"":[""18"",""153"",""61""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""knight"",""level"":3,""items"":[""3"",""24"",""23""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""wukong"",""level"":3,""items"":[""153"",""152"",""24""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""60"",""6"",""8""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":7,""leftoverGold"":1,""leftoverItems"":[122]},""timestamp"":1746976062292},""enemyParty"":{""left"":{""xp"":2,""skin"":0,""id"":""biomancer"",""level"":2,""items"":[],""meta"":{""bioMut"":0,""bioRegion"":0}},""meta"":{""rerollSpent"":20,""rerollTimes"":14,""leftoverGold"":2,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cleric"",""level"":3,""items"":[""24"",""114"",""86""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""13"",""12"",""125""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""22"",""21""],""meta"":{""bioMut"":1,""bioRegion"":0}},""timestamp"":1746736453366,""playerId"":""76561198079717168""},""result"":false}",3
TRUE,berserker,3,151@12@125,,viking,3,59@23@123,,medusa,3,54@22@61,,coolboy,3,5@30@37,,captain,3,110@8,,rogue,3,11@60@12,,biomancer,3,21@37@21,"bioMut,1:0@bioRegion,0:1",sharkmancer,3,,,1746975061881,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""12"",""125""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""59"",""23"",""123""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""medusa"",""level"":3,""items"":[""54"",""22"",""61""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""coolboy"",""level"":3,""items"":[""5"",""30"",""37""],""meta"":{}},""meta"":{""rerollSpent"":4,""rerollTimes"":4,""leftoverGold"":1,""leftoverItems"":[58]},""timestamp"":1746975044673},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""sharkmancer"",""level"":3,""items"":[],""meta"":{}},""meta"":{""rerollSpent"":29,""rerollTimes"":17,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""captain"",""level"":3,""items"":[""110"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""11"",""60"",""12""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""21"",""37"",""21""],""meta"":{""bioMut"":1,""bioRegion"":0}},""timestamp"":1746724906765,""playerId"":""76561198079717168""},""result"":true}",3
TRUE,medusa,2,82@3@112,,ronin,3,31@151@60,,cyclops,3,9@10@30,,siren,3,53@6@35,,lich,3,22@17@2,,viking,3,115@17@110,,slayer,3,10@15@14,,lich,3,6@21@17,,1746975423560,,"{""playerParty"":{""back"":{""xp"":2,""skin"":0,""id"":""medusa"",""level"":2,""items"":[""82"",""3"",""112""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""31"",""151"",""60""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":3,""items"":[""9"",""10"",""30""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""siren"",""level"":3,""items"":[""53"",""6"",""35""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":6,""leftoverGold"":1,""leftoverItems"":[116,126,15]}},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""6"",""21"",""17""],""meta"":{}},""meta"":{""rerollSpent"":4,""rerollTimes"":4,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""22"",""17"",""2""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""115"",""17"",""110""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""slayer"",""level"":3,""items"":[""10"",""15"",""14""],""meta"":{}},""timestamp"":1746666025669,""playerId"":""76561198142638513""},""result"":true}",1
FALSE,imp,3,5@59@8,,cyclops,3,1@2@31,,huntress,3,59@124@79,,druid,3,60@117@17,,cupid,3,,,cyclops,3,3@115@31,,rogue,3,12@123@13,,slayer,3,82@56@34,,1746976582497,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""imp"",""level"":3,""items"":[""5"",""59"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""cyclops"",""level"":3,""items"":[""1"",""2"",""31""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""huntress"",""level"":3,""items"":[""59"",""124"",""79""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""60"",""117"",""17""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":6,""leftoverGold"":0,""leftoverItems"":[19,115]},""timestamp"":1746976561852},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""slayer"",""level"":3,""items"":[""82"",""56"",""34""],""meta"":{}},""meta"":{""rerollSpent"":21,""rerollTimes"":15,""leftoverGold"":2,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":3,""items"":[""3"",""115"",""31""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""12"",""123"",""13""],""meta"":{}},""timestamp"":1746903068740,""playerId"":""76561198085065863""},""result"":false}",2
